Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender,Title,Author,Date,Views
466,Valerian,"General,Health Problems",,Unknown Context,oral,Light,Female,Valerian for Period Pain,Anna,Jul 16 2000,23293
472,LSD,General,,Small Group (2-9),oral,Light,Male,LSD Less Effective For Me,Sktbx,Jul 31 2000,7337
541,Nutmeg,"General,Preparation / Recipes",,Alone,oral,Light,Not-Specified,Not bad... Not good... but Not Bad...,Dr DNA,Sep 10 2000,172760
544,Caffeine,General,,Large Group (10+),oral,Light,Not-Specified,Shake and Twitch,Dave,Sep 10 2000,12335
568,Wormwood,General,,Small Group (2-9),oral,Light,Not-Specified,Homemade Absinthe,RYnaciuos,Sep 20 2000,26907
584,Nutmeg,First Times,,Small Group (2-9),oral,Light,Not-Specified,Rocket Fuel For the IQ,DMM,Sep 14 2000,29202
588,Nutmeg,General,,Small Group (2-9),oral,Light,Not-Specified,In Addition,Zonker,Sep 14 2000,7737
590,Mescaline,"General,First Times",,Various,insufflated,Light,Not-Specified,The Push Needed to Change,Charlotte,Jun 27 2000,111403
593,Amphetamines,First Times,,Large Group (10+),oral,Light,Female,Speed Ingestion,LuLu,Sep 14 2000,84895
623,Tobacco,General,,Small Group (2-9),insufflated,Light,Not-Specified,Exceeding the recommended dosage,Sudaj,Sep 15 2000,81131
708,Dimenhydrinate,Difficult Experiences,,Various,oral,Light,Not-Specified,Never Doing That Again,SpaceOddity,Sep 9 2000,14364
710,Morning Glory,General,,Various,oral,Light,Male,Bad Trip?,Divinorum,Aug 1 2000,11418
744,Nutmeg,"General,Preparation / Recipes",,Alone,oral,Light,Not-Specified,Another Way NOT to Extract Nutmeg,Psyonic-One,Sep 15 2000,47007
420,H.B. Woodrose,First Times,,Small Group (2-9),oral,Light,Male,A Mellow Mind,Dave Bel-Aire,Jun 30 2000,11469
408,"Absinthe,Wormwood",General,,Unknown Context,oral,Light,Not-Specified,Liquid Dog Shit,Brokenstoner,Jun 29 2000,118961
396,Morning Glory,First Times,,Small Group (2-9),oral,Light,Male,Brain Numb,Oswald,Jun 13 2000,7886
25,2C-T-7,General,,Small Group (2-9),oral,Light,Not-Specified,Some Optimism and Awe,skip,May 31 2000,8243
30,Datura,"General,First Times,Nature / Outdoors",,Festival / Lg. Crowd,smoked,Light,Not-Specified,Elemental Insights,Panda Monium,May 31 2000,55111
43,Ether,"General,First Times",,Small Group (2-9),inhaled,Light,Not-Specified,Ether Binge,Matt,Oct 7 2000,117278
78,Pharms - Zolpidem,General,,Alone,oral,Light,Not-Specified,Ambien-Consciousness,Mystery Tramp,Oct 14 2000,50487
122,"Codeine,Opiates",General,,Small Group (2-9),oral,Light,Female,Super and Soothing,Gigi and Alabama,Sep 10 2000,36677
205,Valerian,"General,Addiction & Habituation",,Unknown Context,oral,Light,Not-Specified,Eased My Withdrawals,Lynx1313rmp,Oct 14 2000,26940
224,Catnip,General,,Alone,smoked,Light,Not-Specified,Not Worth It,Fumis,Jul 16 2000,43276
282,Amanitas,General,,Small Group (2-9),oral,Light,Not-Specified,An Interesting Amanita Encounter,The Explorer,Sep 7 2000,12131
296,"Codeine,Opiates",First Times,,Alone,oral,Light,Not-Specified,Codeine Trip,Anonymous,Jul 16 2000,97971
327,H.B. Woodrose,General,,Small Group (2-9),oral,Light,Male,A First With the Mind Candy,Barney,Sep 11 2000,10990
357,Amphetamines,"General,Retrospective / Summary",,Large Group (10+),oral,Light,Not-Specified,The Learning Curve,Beanz,Jul 16 2000,108879
361,Wormwood,General,,Unknown Context,oral,Light,Male,Absinthe Experiment,Aseem,Jun 11 2000,188109
372,Amanitas,General,,Small Group (2-9),oral,Light,Not-Specified,"Mild, but Definitely Not Poisonous",Activist,Jun 11 2000,100291
845,Caffeine,"Retrospective / Summary,Addiction & Habituation",,Various,oral,Light,Not-Specified,Love/Hate Relationship,Anonymous,Jul 16 2000,49063
896,5-MeO-DiPT,First Times,,Small Group (2-9),oral,Light,Not-Specified,Next Time I'll Try More,Lucid,Nov 6 2000,8595
1665,Leonotis leonurus,General,,Unknown Context,"oral,smoked",Light,Not-Specified,Strong Relaxant,jsorex,Sep 11 2000,17056
1702,2C-T-7,General,,Alone,oral,Light,Not-Specified,Noticeable Shift at 4mg,Oldtimer,Oct 10 2000,9745
1735,Cocaine,General,,Alone,insufflated,Light,Not-Specified,Not my Drug,Bill Hayes,Jul 18 2001,28841
1753,Amanitas,"General,Retrospective / Summary",,Small Group (2-9),oral,Light,Male,Euphoric State of Consciousness,Steven Pollock,Jun 11 2000,21002
1761,AMT,"General,Nature / Outdoors",,Small Group (2-9),oral,Light,Not-Specified,Solitude in Joshua Tree,Gwaihir,Jun 12 2000,51911
1770,"Ayahuasca,Desmanthus illinoensis,Harmala Alkaloids,Syrian Rue",General,,Small Group (2-9),oral,Light,Male,Nothing Impressive,PhilG1,Jun 12 2000,42728
1772,"Harmala Alkaloids,Syrian Rue","General,Health Problems",,Small Group (2-9),oral,Light,Not-Specified,Snorting Vomitous Seeds,Stefo,Jun 12 2000,12325
1780,Cacti,"General,First Times",,Small Group (2-9),oral,Light,Not-Specified,Weak but Pleasant,Phase,Jun 14 2000,39212
1810,"Codeine,Opiates",General,,Unknown Context,oral,Light,Male,Not Worth the Side Effects,Cletus McGee,Jun 14 2000,92547
1835,Dimenhydrinate,General,,Alone,oral,Light,Not-Specified,Disappointment,In the Sink,Jun 14 2000,28253
1862,DOB,General,,Alone,oral,Light,Male,A Day with Bob,Stropha,Jun 15 2000,18621
1864,DOM,"General,First Times",,Alone,oral,Light,Not-Specified,Gentle and Not Pushy,Anonymous,Jun 15 2000,27547
1896,DXM,First Times,,Small Group (2-9),oral,Light,Male,Like a Serious Alcohol Buzz,D.W. Forbes,Jun 16 2000,16152
1650,Valerian,"General,Addiction & Habituation",,Various,oral,Light,Not-Specified,Valerian for Xanax Withdrawal,Anonymous,Oct 10 2000,34094
1639,"Opiates,Opium",General,,Small Group (2-9),smoked,Light,Not-Specified,"A Chill, Exotic High",Acid Queen,Sep 11 2000,38092
1517,H.B. Woodrose,General,,Various,oral,Light,Not-Specified,Cold Water Extraction vs Chewing Seeds,Nekom,Sep 10 2000,16598
916,Morning Glory,"General,Health Problems",,Large Group (10+),oral,Light,Not-Specified,Made Me Feel Like Shit,Sick Fucq,Oct 14 2000,20045
941,Valerian,Retrospective / Summary,,Various,oral,Light,Not-Specified,Works As Long As You Don't Get Upset,Lusus Naturae,Oct 28 2000,31777
1005,Nutmeg,General,,Alone,oral,Light,Not-Specified,How to 'Spice' up Your Life,Smidge,Dec 14 2000,19171
1071,"Anadenanthera spp.,Harmala Alkaloids,Syrian Rue","Combinations,Retrospective / Summary,Preparation / Recipes",,Unknown Context,"oral,smoked,insufflated",Light,Not-Specified,Amazonian Torture Drug,Persistent,Oct 13 2000,67943
1079,Wormwood,General,,Small Group (2-9),oral,Light,Not-Specified,Quiet Conversations,Raventhorne,Oct 13 2000,24907
1188,DiPT,General,,Various,oral,Light,Not-Specified,DiPT in Cuba,Jimmy,Jul 18 2000,24886
1349,Mimosa spp.,General,,Small Group (2-9),oral,Light,Not-Specified,No Nausea Total Trip,White Rabbit,Sep 11 2000,10086
1368,Damiana,First Times,,Small Group (2-9),oral,Light,Male,A Peaceful Float to the End of the Earth,Voodoo,Jul 16 2000,35109
1375,GHB,General,,Unknown Context,oral,Light,Not-Specified,GHB on its own,Infinity,Oct 18 2000,34674
1379,Nutmeg,"General,Difficult Experiences",,Small Group (2-9),,Light,Not-Specified,Crazy Nutmeg,Nathalie,Oct 20 2000,21257
1384,LSD,General,OBE,Alone,oral,Light,Not-Specified,Out of Body LSD,Misphunkshinz,May 15 2001,24351
1394,Morning Glory,General,,Small Group (2-9),oral,Light,Not-Specified,The Glory of Morning Glory,Illusion,Oct 14 2000,11525
1474,Nutmeg,"General,Health Problems",,Unknown Context,smoked,Light,Male,Nuttin Special,Sumdumguy,Oct 14 2000,22806
1899,DXM,General,,Alone,oral,Light,Male,Continued Spatial And Mental Distortions,Scott Taylor,Jun 18 2000,4736
4848,Salvia divinorum,"General,Entities / Beings",,Alone,smoked,Light,Male,Nature's ViewFinder,Orbitz,Jan 8 2002,6130
5291,Datura,"First Times,Preparation / Recipes",,Various,oral,Light,Male,Threshold Sleep,Komrade,Feb 22 2001,53251
5299,Catnip,General,,Alone,smoked,Light,Male,I Think It's Worth a Try,Matt,May 23 2001,43886
5324,Amanitas,"General,First Times",,Small Group (2-9),oral,Light,Male,Plank Across Some Psycho-Stimulant-River,the uticprez,Jan 13 2002,55309
5346,Nutmeg,General,,Various,oral,Light,Male,Damn Tired,The Face,Jan 12 2002,15191
5356,Red Rock,"First Times,What Was in That?",,Various,smoked,Light,Not-Specified,Fooled into Believing I Was High,Applerod,Feb 24 2001,11529
5382,Betel Nut,"Retrospective / Summary,Health Problems,Addiction & Habituation",,Various,sublingual,Light,Male,Betel Nut Everyday,Dr. J.T.,Feb 27 2001,35251
5418,Calamus,General,,Unknown Context,oral,Light,Male,Stimulant? Relaxant? Hard to Say,pablo,Mar 2 2001,19419
5419,"2C-T-7,GHB","General,Combinations",,Club / Bar,oral,Light,Male,Low Dose 2C-T-7 as MDMA Alternative,Gandolf,Jan 5 2002,27024
5454,Galangal,"First Times,Preparation / Recipes",,Small Group (2-9),oral,Light,Male,A Simple Evening,Big Daddy,Mar 3 2001,21738
5455,"Codeine,Opiates",Retrospective / Summary,,Alone,oral,Light,Female,T3 and Me,CodieneGal,Jan 16 2002,47965
5483,Voacanga africana,"First Times,Health Benefits",,Various,oral,Light,Male,Voacanga and Rave,KaoServitor,Mar 4 2001,21656
5638,Yohimbe,"Retrospective / Summary,Health Problems,Health Benefits",Sleep Deprivation,Various,oral,Light,Male,Yohimbe - Use as Directed,Baxter,Mar 13 2001,40481
5671,2C-T-7,General,,Alone,"oral,insufflated",Light,Male,2C-T-7: Not What I Expected,E-Head?,Nov 29 2001,9271
5281,2C-T-7,"First Times,Preparation / Recipes,Music Discussion",,Small Group (2-9),oral,Light,Male,Insignificant First Experience,Sir Paul,Jan 5 2002,17790
5278,DiPT,First Times,,Alone,oral,Light,Male,DiPT Distortion,EuFiHel,Feb 27 2001,17150
5277,AMT,First Times,,Alone,"oral,smoked",Light,Male,After Months without Tryptamines,EuFiHel,Feb 27 2001,9196
4901,"Harmala Alkaloids,Mushrooms,Syrian Rue","First Times,Combinations",,Various,oral,Light,Male,Short Shrooming,Quale,Jan 10 2002,16685
4929,DXM,First Times,,Small Group (2-9),insufflated,Light,Male,Insufflating DXM Powder,DXMman,Dec 28 2001,37991
4941,Coca,First Times,,Unknown Context,oral,Light,Male,Tea Time!,Murple,Jan 31 2001,75853
4942,"Harmala Alkaloids,Syrian Rue","General,Health Problems",,Unknown Context,oral,Light,Male,Rue Alone,FlowGnome,Mar 2 2001,15740
4943,Melatonin,"Retrospective / Summary,Health Benefits",,Unknown Context,oral,Light,Male,Melatonin and Stress Related Insomnia,Dan,Jan 31 2001,41829
4959,"GBL,GHB",Addiction & Habituation,,Not Applicable,oral,Light,Male,The Withdrawal Process,realized overuse,Dec 28 2001,19195
4964,Absinthe,"First Times,Preparation / Recipes,Glowing Experiences,Music Discussion",,Various,oral,Light,Male,Dancing With The Green Goddess,Acid Matrix,Feb 3 2001,95881
4969,Calea zacatechichi,"General,Preparation / Recipes",Dreams,Alone,oral,Light,Not-Specified,Improved Dream Recall with Side Effects,L'ange,Feb 3 2001,113558
5024,Nutmeg,General,,Large Group (10+),oral,Light,Not-Specified,Pleasure of Nutmeg Oil,Lophophora,Nov 30 2001,32110
5080,Cocaine,General,,Various,insufflated,Light,Male,Not As Bad As I Thought,Fed,Jan 11 2002,12166
5173,Morning Glory,"General,Health Problems",Floatation Tank,Alone,"oral,smoked",Light,Male,Quest for Peace,NuggsGalore,Jan 11 2002,34224
5182,Nitrous Oxide,General,,Small Group (2-9),inhaled,Light,Female,It's Like Floating Down a River,CheesyPouf,Jan 11 2002,14595
5246,DiPT,"General,Music Discussion",,Alone,oral,Light,Male,The Idiot Savant of Psychedelics,77k,May 23 2001,14701
5701,Absinthe,General,,Small Group (2-9),oral,Light,Male,Absinthe in the South of France,Redwood,Jun 22 2001,22533
5733,Kava,Retrospective / Summary,,Various,oral,Light,Male,Legal Fun,bsflip,Apr 11 2001,23328
6303,Coleus,"General,Preparation / Recipes",,Alone,oral,Light,Male,subtle....,wanderer,Apr 18 2001,34833
6362,Calea zacatechichi,First Times,Dreams,Alone,"oral,smoked",Light,Male,"Dreams Better, But Not Lucid",Karl,Apr 20 2001,19701
6430,Amphetamines,"Combinations,Preparation / Recipes",,Alone,oral,Light,Male,Potentiating Adderall with Baking Soda,waldo,Feb 26 2002,131165
6459,Voacanga africana,"First Times,Health Problems,Post Trip Problems",,Unknown Context,oral,Light,Male,Voacanga Hell,Windigo,Apr 25 2001,21732
6468,Kava,Combinations,,Alone,oral,Light,Male,Nice Try,Davion,Oct 28 2001,15078
6487,Kava,"General,Retrospective / Summary,Preparation / Recipes,Health Problems,Health Benefits,Overdose",,Various,oral,Light,Female,The Islanders Know...,fierphly,Apr 26 2001,81746
6517,H.B. Woodrose,First Times,,Small Group (2-9),"oral,smoked",Light,Male,"Overall, Disappointed",Geoff,Feb 28 2002,19491
6525,Cocaine,General,,Club / Bar,insufflated,Light,Female,Nothing Happened. Immunity?,GH,Feb 28 2002,12953
6617,Cannabis,First Times,,Small Group (2-9),smoked,Light,Male,Good Setting,TriP,Mar 10 2002,7755
6653,Pharmaceuticals,"Retrospective / Summary,Health Benefits",,Alone,,Light,Male,Smart Drugs Retrospective,Extropy,Mar 19 2002,9901
6687,Pharms - Methotrimeprazine,General,,Unknown Context,oral,Light,Not-Specified,Enlightening,J-P,May 6 2001,14344
6705,2C-T-7,Retrospective / Summary,,Various,oral,Light,Female,Threw the Rest Out,Anonymous,May 8 2001,12660
6745,Damiana,"General,Glowing Experiences",,Unknown Context,"oral,smoked",Light,Female,Silent Serenity,Tera,May 14 2001,50079
6291,"Opiates,Opium,Poppies - Opium",Preparation / Recipes,,Alone,smoked,Light,Male,"Well, It Did Not Work",Amateur Chemist,Feb 14 2002,81678
6289,Morning Glory,First Times,,Various,"oral,smoked",Light,Female,Nice and Mellow,Psychedelic chick,Feb 18 2002,10476
6224,2C-T-7,Retrospective / Summary,,Various,oral,Light,Male,Psychedelic Rip-off,Seven Up,Apr 16 2001,20205
5779,"Pharmaceuticals,Pharms - Lorazepam",Retrospective / Summary,,Various,oral,Light,Male,Like Eating Booze,eG,Apr 9 2001,94669
5808,Diphenhydramine,First Times,,Alone,oral,Light,Male,A Touch of Sleep,imruu,Feb 4 2002,32500
5912,Red Rock,Retrospective / Summary,,Various,smoked,Light,Male,Ancient Red Rock History,speepy,Mar 28 2001,13330
5953,Nutmeg,First Times,,Alone,"oral,smoked",Light,Male,Just Relaxed,HWN,Feb 6 2002,12498
5989,Herbal Ecstasy,General,,Small Group (2-9),smoked,Light,Male,Worthless Crap,crackpot,Feb 8 2002,70568
6002,Morning Glory,General,,Unknown Context,oral,Light,Male,Visuals courtesy of Holland,Candleghost,Apr 11 2001,11025
6050,"Kava,Valerian",Combinations,,Alone,oral,Light,Male,Subtle Relaxation,Sigea,Feb 8 2002,22303
6083,Inhalants,General,,Alone,inhaled,Light,Male,Pass on Gas,MF Luder,Apr 11 2001,24946
6111,"2C-T-2,5-MeO-DiPT","Combinations,Health Benefits",,Rave / Dance Event,oral,Light,Male,A Good Low Dose Combo,Gandolf,Dec 9 2001,16552
6116,Nutmeg,"General,Depression",,Various,"oral,smoked",Light,Male,...Until the Crystal Cracked!,Reverend Locybe,Feb 13 2002,20087
6128,MDMA,First Times,,Small Group (2-9),oral,Light,Female,Not Nearly as Mindblowing as I Thought,Dolores Haze,Apr 10 2001,117688
6134,Absinthe,First Times,,Unknown Context,oral,Light,Male,It's Grrrrrreat,Andy,Apr 10 2001,34059
6215,2C-T-7,"General,First Times",,Unknown Context,oral,Light,Male,I Thought 25mg was Supposed to Blow My World,KoolAid,Apr 13 2001,19099
6831,4-Acetoxy-DiPT,First Times,,Small Group (2-9),oral,Light,Male,Tension and Tremors,Sweatyb,May 14 2001,18367
4825,Pharms - Tramadol,Health Benefits,,Unknown Context,oral,Light,Male,Experiences of an Ultram User,Gel,Mar 1 2001,39453
2942,Salvia divinorum,"General,Entities / Beings",,Small Group (2-9),"oral,inhaled",Light,Not-Specified,The Sage Ally ?,william ?,Dec 16 2001,6260
3313,Valerian,General,,Alone,insufflated,Light,Not-Specified,Maybe a Higher Dose,Swede,Nov 1 2000,26437
3314,Calamus,"Retrospective / Summary,Preparation / Recipes",,Unknown Context,oral,Light,Not-Specified,"Medicine, Tonic, Stimulant, Psychedelic",Revolution,Oct 15 2000,33480
3361,"Cannabis,Mushrooms","General,First Times",,Alone,"oral,smoked",Light,Male,"Bold, Brave, & Strange - 1st time Shroom Trip",Howard,Dec 13 2001,56642
3370,Brunfelsia,General,,Alone,oral,Light,Male,Good Vibes,Aaron,Oct 18 2000,35045
3381,"5-MeO-DMT,Piperazines",Combinations,,Unknown Context,"oral,smoked",Light,Male,Worth Exploring,Catfish Rivers,Oct 19 2000,11415
3405,"GHB,Piperazines","Combinations,Difficult Experiences",,Unknown Context,oral,Light,Male,TFMPP: eek!,Itsuoda,Oct 22 2000,26114
3425,Salvia divinorum,General,,Alone,sublingual,Light,Male,Introspective Amplification,Umbra,Oct 22 2000,25753
3426,Cannabis,"First Times,Difficult Experiences",,Unknown Context,smoked,Light,Female,An Awkward First Time,Angel,Oct 22 2000,15139
3457,Absinthe,"Retrospective / Summary,Preparation / Recipes",,Unknown Context,oral,Light,Male,Drinking the Green,Hassan,Oct 24 2000,28802
3506,Red Rock,First Times,,Small Group (2-9),smoked,Light,Male,Subtle Feelings of Euphoria,Cid,Oct 27 2000,47556
3522,Morning Glory,"First Times,Preparation / Recipes,What Was in That?",,Alone,oral,Light,Male,Morning Glory Disappointment,Mr. 45 Year Old,Dec 25 2001,8151
3570,Nutmeg,"Retrospective / Summary,Preparation / Recipes",,Various,,Light,Male,Recreational Nutmeg Experiment,Karlos Fandango,Dec 13 2001,68199
3572,Lotus/Lily,"First Times,Preparation / Recipes",,Unknown Context,"oral,smoked",Light,Male,Mild & Enjoyable,Goloheb,Nov 2 2000,102113
3292,Absinthe,General,,Various,oral,Light,Male,Absinthe in Prague and Back Home,Sarahwelt,Oct 15 2000,27015
3276,Nutmeg,General,,Alone,oral,Light,Male,Only Mild Effects,Anonymous,Dec 24 2001,5059
3243,"2C-T-7,Cannabis","General,Combinations",,Various,smoked,Light,Male,Smoked 2C-T-7 Works....Wonderfully,Superluminal,Oct 10 2000,24097
2975,Ginseng,General,,Small Group (2-9),smoked,Light,Male,Ginseng Cigarettes,GWBasic,Oct 14 2000,46728
2976,Leonotis leonurus,General,,Unknown Context,smoked,Light,Male,What Space Aliens Toke,Catfish Rivers,Oct 8 2000,39648
3033,"Codeine,Opiates",General,,Unknown Context,oral,Light,Male,Not Quite Enough,Echele,Oct 13 2000,37138
3097,Absinthe,"General,Preparation / Recipes",,Alone,oral,Light,Male,The Real Reason It's Illegal,Bear,Oct 3 2000,67097
3108,LSD,General,,Small Group (2-9),insufflated,Light,Male,Beyond What is Real,Crazy S,Dec 16 2001,7666
3109,2C-T-7,"First Times,Music Discussion",,Alone,insufflated,Light,Male,1st Time 2C-T-7 Experience,Anonymous,Oct 10 2000,19225
3110,Salvia divinorum,General,,Alone,smoked,Light,Male,Not Very Exciting,Furthur on,Dec 18 2001,6008
3127,Calea zacatechichi,General,,Alone,oral,Light,Male,Control your dreams,Taylor,Oct 20 2000,17755
3149,Caffeine,"Retrospective / Summary,Addiction & Habituation",,Various,,Light,Male,Very Enjoyable if Used Correctly,Mike,Oct 29 2000,33525
3161,Nutmeg,General,,Small Group (2-9),oral,Light,Male,Nutmeg is Boring,DKLL,Dec 22 2001,6898
3179,2C-T-7,General,,Unknown Context,oral,Light,Male,Little Effects,NeonSoul,Oct 13 2000,5178
3212,Nutmeg,"General,Nature / Outdoors",,Unknown Context,oral,Light,Not-Specified,Walking with Nutmeg,Fiveflower,Oct 13 2000,7285
3220,2C-T-7,General,,Festival / Lg. Crowd,oral,Light,Male,A Great Adventure!,Catfish Rivers,Oct 8 2000,10100
3690,LSD,General,,Small Group (2-9),oral,Light,Male,A Psychedelic Way of Life,Smiling Sound,Mar 3 2001,29035
3716,"1,4-Butanediol,Tabernaemontana",Combinations,,Alone,oral,Light,Male,Dreaming Without Sleeping,Catfish Rivers,Dec 25 2001,30352
4500,Red Rock,"Retrospective / Summary,What Was in That?",,Various,smoked,Light,Male,Multiple Types of Fake Opium?,Catnap,Jan 23 2001,19289
4528,MDMA,Retrospective / Summary,,Unknown Context,oral,Light,Female,The Glow is Over,Trinity,Jan 8 2001,7109
4544,Red Rock,"First Times,What Was in That?",,Various,smoked,Light,Not-Specified,Another Joins the Debate,Iching,Jan 8 2001,10547
4549,Lotus/Lily,General,,Alone,oral,Light,Male,An Excellent Sleep Aid,Umbra,Apr 8 2001,69495
4558,Voacanga africana,First Times,,Unknown Context,oral,Light,Male,Voacanga Research,Anthony,Jan 8 2001,17331
4581,LSD,"Preparation / Recipes,Health Problems",,Alone,,Light,Male,Visual Administration,TheOtherSide,Feb 4 2001,54823
4604,Nutmeg,General,,Small Group (2-9),oral,Light,Female,Not Sure About This Whole Thing,April,Dec 27 2001,9736
4613,"Opiates,Poppies - Opium",Preparation / Recipes,,Not Applicable,oral,Light,Not-Specified,Poppy Seed Tea Recipe,gdn_4,Dec 28 2001,133051
4643,"Wormwood,Yohimbe","Combinations,Retrospective / Summary,Preparation / Recipes,Sex Discussion",,Unknown Context,oral,Light,Male,Not Too Exciting,McWyrm,Feb 6 2001,26391
4681,"Harmala Alkaloids,Passion Flower",First Times,,Various,sublingual,Light,Male,Passion Before Christmas,Dr. whereami,Jan 15 2001,51974
4687,"Opiates,Poppies - Opium",Preparation / Recipes,,Unknown Context,,Light,Male,Poppyseed Tea,Ensartay,Mar 1 2001,36122
4697,"Pharms - Paroxetine,SSRIs","General,Retrospective / Summary",,Various,oral,Light,Female,Morning Trailers,Liz,Jan 21 2001,20211
4756,Calea zacatechichi,First Times,Dreams,Alone,oral,Light,Male,Power Dreaming,Dorfenloor,Jan 20 2001,27284
4463,Amphetamines,First Times,,Large Group (10+),insufflated,Light,Male,The Pinnacle of Reason,Gundy,Dec 26 2001,84068
4414,"5-MeO-DiPT,Salvia divinorum","First Times,Combinations",,Various,"oral,smoked",Light,Male,First Dance With the Fox,Weezy,Dec 18 2001,7520
4337,H.B. Woodrose,"General,Retrospective / Summary",,Alone,oral,Light,Male,Deep Sleep,hangoverish,Dec 24 2001,11774
3843,Kava,First Times,,Small Group (2-9),oral,Light,Male,Red Dots and a Straw,BeastieDR,Dec 26 2001,13453
3919,Lotus/Lily,"General,Health Benefits",,Unknown Context,oral,Light,Male,Blue Lotus Super Tea!,Catfish Rivers,Apr 8 2001,80682
3976,Wormwood,General,,Small Group (2-9),oral,Light,Male,Wormgood. A wormwood tale.,Green faeirie,Jan 20 2001,35149
4037,Kava,First Times,,Small Group (2-9),oral,Light,Male,Not As Bad As They Say,Mobius,Mar 3 2001,21273
4056,Cocaine,General,,Small Group (2-9),insufflated,Light,Male,Not As Good As I Hoped,Disappointed,Dec 25 2001,10383
4061,2C-T-2,General,,Unknown Context,oral,Light,Male,Middle Aged Guy Has Perfect Morning,Antiquus,Dec 9 2000,8788
4111,Cytisus scoparius,"General,Preparation / Recipes",,Various,smoked,Light,Male,Muddled Relaxation and Heightened Awareness,860,Dec 26 2001,26955
4156,Amanitas,"First Times,Nature / Outdoors",,Alone,oral,Light,Male,Redwood Grove,Israel Bloom,Dec 25 2001,12119
4157,"Kava,Nutmeg",Combinations,,Unknown Context,oral,Light,Male,Calm and Collected,Dolphins,Dec 9 2000,21464
4188,"Caffeine,Cannabis","Combinations,Preparation / Recipes",,Not Applicable,oral,Light,Not-Specified,Kanaka Hashshash,Esmond van Gogh,Dec 25 2001,38246
4210,DXM,General,,Alone,oral,Light,Male,1st Plateau Experience,Robere,Mar 1 2001,13169
4243,Nutmeg,General,,Unknown Context,smoked,Light,Male,"Something, But Not Much",Glycerine,Mar 3 2001,16553
4262,DOM,"General,Health Problems",,Small Group (2-9),oral,Light,Male,Fell Far Short,scotto,Dec 14 2000,21545
4770,"Caffeine,Cannabis","Combinations,Difficult Experiences",,Alone,"smoked,insufflated",Light,Female,Railin' No-Doz,cheef,Jan 3 2002,105406
21723,Mugwort,Retrospective / Summary,Dreams,Alone,smoked,Light,Male,Dreaming Herb,ChemGenius,Nov 3 2003,45123
22387,Kratom,General,,Various,buccal,Light,Male,Getting Off on Native Krathom,Pike,Mar 19 2004,14405
22390,2C-C,First Times,,Alone,oral,Light,Male,Walk Don't Run,Starbucks,Sep 30 2003,18150
22438,Pharms - Selegeline,"General,Health Benefits,Sex Discussion",,Not Applicable,sublingual,Light,Male,Focused and in Full Capacity,kilnfired,May 6 2003,52441
22449,"Melatonin,Valerian,Vitamin B-6",Combinations,Dreams,Small Group (2-9),oral,Light,Male,Come Down to Ultimate Comedown Combo,Andy Else,Apr 18 2006,12348
22489,Tobacco,Addiction & Habituation,,Various,smoked,Light,Male,An Iron Grasp,Mojomasta,Mar 28 2006,12472
22497,Amphetamines,First Times,,School,"oral,insufflated",Light,Male,Smooth Easy Ride to a Mental Mugging,Ratherdeep,Aug 22 2006,8923
22581,Salvia divinorum,Retrospective / Summary,,Alone,"smoked,sublingual",Light,Not-Specified,More than Just Interesting,Innervoice,Apr 4 2007,3390
22608,"Opiates,Poppies - Opium","Retrospective / Summary,Health Problems,Glowing Experiences",,Various,oral,Light,Male,Better than Any Pills I've Ever Had,Loki,Apr 2 2003,64352
22632,5-MeO-AMT,First Times,,Small Group (2-9),"oral,smoked",Light,Male,Good for Hanging Out with Friends,Stu,Feb 26 2004,11194
22646,"Opiates,Poppies - Opium",Retrospective / Summary,,Not Applicable,,Light,Male,Herbal Journies,Boyardee,Jun 11 2003,29692
22661,2C-T-4,First Times,,Small Group (2-9),oral,Light,Male,Not Quite There,ikm,Jul 10 2003,13199
22663,Coleus,"General,Hangover / Days After",,Small Group (2-9),buccal,Light,Male,Terrible Night's Sleep,Vermithrax,Oct 7 2004,19397
22744,Melatonin,"Addiction & Habituation,Post Trip Problems",,Alone,oral,Light,Male,Getting Off,Hippiefreak,Apr 18 2006,38707
22361,Methylone,First Times,,Alone,insufflated,Light,Not-Specified,"Warm, Centered and Calm",galetea,Oct 23 2003,13978
22360,Kratom,"General,Addiction & Habituation",,Unknown Context,sublingual,Light,Not-Specified,kraptom,Pad Thai,Mar 18 2004,20868
22332,Adrafinil,"General,Health Benefits",,Alone,oral,Light,Male,Useful Quasi-Stimulant,Murple,Jun 30 2003,26391
21737,Nutmeg,"General,Preparation / Recipes",,Alone,"oral,smoked",Light,Male,Sleep Walking,Km1,Apr 16 2006,46173
21749,GABOB,General,,Alone,oral,Light,Male,Trials with a Novel GHB Analogue,Renwick,Sep 4 2003,17642
21798,Tryptophan,"Retrospective / Summary,Addiction & Habituation",,Not Applicable,oral,Light,Male,"Good Effects, but Am I Reliant on It?",digital caveman,Dec 30 2004,38003
21835,Sceletium tortuosum,General,,Small Group (2-9),insufflated,Light,Male,Interesting Buzz,IV-Cear,Mar 8 2007,27390
21897,"Opiates,Poppies - Opium","First Times,Preparation / Recipes",,Small Group (2-9),oral,Light,Female,Tastes Like Shit!,oscarette,Jul 22 2003,31832
21921,Absinthe,"First Times,Glowing Experiences",,Alone,"oral,smoked",Light,Male,An Angel's Heart Awoke,Das Labor,Dec 8 2003,25866
